2000000, 21, 5.5209914
2000000, 21, 5.0568253
2000000, 21, 3.3600206
2000000, 21, 2.7996119
2000000, 21, 3.209812
2000000, 21, 4.0965471
2000000, 2, 0.86271111
2000000, 22, 4.2386507
2000000, 22, 2.5846143
2000000, 22, 4.5736945
2000000, 22, 3.5319796
2000000, 22, 3.5602489
2000000, 22, 4.0416966
2000000, 22, 3.5545991
2000000, 22, 3.4043847
2000000, 22, 2.973645
2000000, 22, 3.1104427
2000000, 2, 0.87547929
2000000, 23, 2.82006
2000000, 23, 4.0330743
2000000, 23, 4.0813024
2000000, 23, 3.8112331
2000000, 23, 5.5062187
2000000, 23, 4.8400193
2000000, 23, 3.9439599
2000000, 23, 3.3600821
2000000, 23, 3.0082419
2000000, 23, 4.4927365
2000000, 2, 0.85762077
2000000, 24, 4.6985097
2000000, 24, 3.3741707
2000000, 24, 3.6627386
2000000, 24, 4.3643038
2000000, 24, 4.2253889
2000000, 24, 3.261289
2000000, 24, 3.3820206
2000000, 24, 4.7173943
2000000, 24, 4.4115039
2000000, 24, 3.3471537
2000000, 2, 0.88716159
2000000, 25, 3.4056253
2000000, 25, 4.1638596
2000000, 25, 3.382269
2000000, 25, 4.1607402
2000000, 25, 3.3782992
2000000, 25, 3.308957
2000000, 25, 3.5454656
2000000, 25, 3.1922609
2000000, 25, 3.1492272
2000000, 25, 3.1468638
2000000, 2, 0.8398226
2000000, 26, 3.2113352
2000000, 26, 3.3838715
2000000, 26, 4.8422647
2000000, 26, 4.5605713
2000000, 26, 3.9211352
2000000, 26, 4.0540497
2000000, 26, 3.8993769
2000000, 26, 3.4203635
2000000, 26, 3.4077959
2000000, 26, 4.7860357
2000000, 2, 0.8489903
2000000, 27, 4.9936915
2000000, 27, 3.3878009
2000000, 27, 4.6842192
2000000, 27, 4.237243
2000000, 27, 4.7797926
2000000, 27, 5.0935928
2000000, 27, 4.5817984
2000000, 27, 3.7222689
2000000, 27, 3.8165679
2000000, 27, 5.1903673
2000000, 2, 0.88646018
2000000, 28, 6.5514095
2000000, 28, 5.841251
2000000, 28, 6.4008892
2000000, 28, 6.0619328
2000000, 28, 6.1075997
2000000, 28, 5.4587028
2000000, 28, 5.707515
2000000, 28, 6.2906394
2000000, 28, 6.3105778
2000000, 28, 5.2727262
2000000, 2, 0.87701031
2000000, 29, 4.4790126
2000000, 29, 5.3160866
2000000, 29, 6.0700404
2000000, 29, 6.1116959
2000000, 29, 5.4165702
2000000, 29, 4.5307584
2000000, 29, 4.4331291
2000000, 29, 3.9361327
2000000, 29, 3.9037327
2000000, 29, 3.78904
2000000, 2, 0.55712564
2000000, 30, 5.4177167
2000000, 30, 5.4649015
2000000, 30, 4.0716946
2000000, 30, 5.5682198
2000000, 30, 5.8549076
2000000, 30, 5.069633
2000000, 30, 4.6504175
2000000, 30, 4.4858818
2000000, 30, 4.3306491
2000000, 30, 3.7678049
2000000, 3, 0.78768742
2000000, 3, 0.81060691
2000000, 3, 0.74948534
2000000, 3, 0.73055062
2000000, 3, 0.75782084
2000000, 3, 0.77098051
2000000, 3, 0.77985782
2000000, 3, 0.76618956
2000000, 3, 0.81193713
2000000, 3, 0.74759732
2000000, 4, 0.61157671
2000000, 4, 0.63879803
2000000, 4, 0.65506578
2000000, 4, 0.83931426
2000000, 4, 0.63220777
2000000, 4, 0.65214556
2000000, 4, 0.64771045
2000000, 4, 0.82318688
2000000, 4, 0.6415202
2000000, 4, 0.62931367
2000000, 5, 0.84489777
2000000, 5, 0.93317552
2000000, 5, 0.77450194
2000000, 5, 1.0513071
2000000, 5, 0.84493297
2000000, 5, 0.96938454
2000000, 5, 0.78233242
2000000, 5, 0.86889608
2000000, 5, 0.93427688
2000000, 5, 0.88275946
2000000, 6, 1.2840029
2000000, 6, 0.93804723
2000000, 6, 1.2307835
2000000, 6, 1.3209363
2000000, 6, 1.5708182
2000000, 6, 1.7045805
2000000, 6, 1.676716
2000000, 6, 0.95267346
2000000, 6, 1.0632592
2000000, 6, 1.0283058
2000000, 7, 1.1884625
2000000, 7, 1.496219
2000000, 7, 1.6027698
2000000, 7, 1.0195903
2000000, 7, 1.4264597
2000000, 7, 1.4324798
2000000, 7, 1.335656
2000000, 7, 1.2590468
2000000, 7, 1.0108758
2000000, 7, 1.2151862
2000000, 8, 2.1621133
2000000, 8, 1.6468354
2000000, 8, 1.4257989
2000000, 8, 1.5115492
2000000, 8, 1.431532
2000000, 8, 1.9282621
2000000, 8, 2.007353
2000000, 8, 2.0236335
2000000, 8, 2.0105469
2000000, 8, 1.7260944
2000000, 9, 2.0156676
2000000, 9, 2.2048418
2000000, 9, 2.1385968
2000000, 9, 2.1477919
2000000, 9, 2.0765613
2000000, 9, 2.0657074
2000000, 9, 2.3052856
2000000, 9, 1.6556081
2000000, 9, 2.5620338
2000000, 9, 1.9121742
